Module,Gene,Probes,Module_gene,Function,Cluter,Cluster_location,position
M16.48,GNAT1,1750901,M16.48_GNAT1,TBD,A21,1,A21.1
M16.48,HCN4,1790810,M16.48_HCN4,TBD,A21,1,A21.1
M16.48,HS.540289,1916642,M16.48_HS.540289,TBD,A21,1,A21.1
M16.48,HS.548045,1819640,M16.48_HS.548045,TBD,A21,1,A21.1
M16.48,HS.575473,1821876,M16.48_HS.575473,TBD,A21,1,A21.1
M16.48,KLF15,1683133,M16.48_KLF15,TBD,A21,1,A21.1
M16.48,LBH,1684834,M16.48_LBH,TBD,A21,1,A21.1
M16.48,LILRB2,1695744,M16.48_LILRB2,TBD,A21,1,A21.1
M16.48,LOC391475,1793300,M16.48_LOC391475,TBD,A21,1,A21.1
M16.48,LOC401056,1690870,M16.48_LOC401056,TBD,A21,1,A21.1
M16.48,LOC442711,1655428,M16.48_LOC442711,TBD,A21,1,A21.1
M16.48,LOC554223,1781236,M16.48_LOC554223,TBD,A21,1,A21.1
M16.48,LOC641860,1808754,M16.48_LOC641860,TBD,A21,1,A21.1
M16.48,LOC642399,1773175,M16.48_LOC642399,TBD,A21,1,A21.1
M16.48,LOC643665,1664118,M16.48_LOC643665,TBD,A21,1,A21.1
M16.48,LOC646562,1665970,M16.48_LOC646562,TBD,A21,1,A21.1
M16.48,LOC647741,1795159,M16.48_LOC647741,TBD,A21,1,A21.1
M16.48,LOC649044,1655190,M16.48_LOC649044,TBD,A21,1,A21.1
M16.48,LOC651680,1796543,M16.48_LOC651680,TBD,A21,1,A21.1
M16.48,LOC654187,1799699,M16.48_LOC654187,TBD,A21,1,A21.1
M16.48,LOC728229,1785919,M16.48_LOC728229,TBD,A21,1,A21.1
M16.48,MAPK4,1685886,M16.48_MAPK4,TBD,A21,1,A21.1
M16.48,MAZ,2409793,M16.48_MAZ,TBD,A21,1,A21.1
M16.48,MDGA1,1720595,M16.48_MDGA1,TBD,A21,1,A21.1
M16.48,NOC4L,1806068,M16.48_NOC4L,TBD,A21,1,A21.1
M16.48,OPRM1,1689129,M16.48_OPRM1,TBD,A21,1,A21.1
M16.48,OR2W5,1758356,M16.48_OR2W5,TBD,A21,1,A21.1
M16.48,RAMP2,2149782,M16.48_RAMP2,TBD,A21,1,A21.1
M16.48,RPS6KL1,1667125,M16.48_RPS6KL1,TBD,A21,1,A21.1
M16.48,RSPO2,2081645,M16.48_RSPO2,TBD,A21,1,A21.1
M16.48,RXRG,1750624,M16.48_RXRG,TBD,A21,1,A21.1
M16.48,SLC2A11,1767717,M16.48_SLC2A11,TBD,A21,1,A21.1
M16.48,TGFB3,1687652,M16.48_TGFB3,TBD,A21,1,A21.1
M16.48,USP41,1801931,M16.48_USP41,TBD,A21,1,A21.1
M16.48,VAX2,1760047,M16.48_VAX2,TBD,A21,1,A21.1
M16.48,ZNF682,2242998,M16.48_ZNF682,TBD,A21,1,A21.1
M16.49,AMY1B,2094261,M16.49_AMY1B,Inflammation,A25,3,A25.3
M16.49,AMY2B,1694882,M16.49_AMY2B,Inflammation,A25,3,A25.3
M16.49,BTN2A1,1783392,M16.49_BTN2A1,Inflammation,A25,3,A25.3
M16.49,C9ORF72,1666742,M16.49_C9ORF72,Inflammation,A25,3,A25.3
M16.49,CCNYL1,1810069,M16.49_CCNYL1,Inflammation,A25,3,A25.3
M16.49,CCR2,2276996,M16.49_CCR2,Inflammation,A25,3,A25.3
M16.49,CLEC12A,1711453,M16.49_CLEC12A,Inflammation,A25,3,A25.3
M16.49,CTBP2,1691294,M16.49_CTBP2,Inflammation,A25,3,A25.3
M16.49,FAM108B1,2374362,M16.49_FAM108B1,Inflammation,A25,3,A25.3
M16.49,FBXO3,1729175,M16.49_FBXO3,Inflammation,A25,3,A25.3
M16.49,FLJ13611,1658439,M16.49_FLJ13611,Inflammation,A25,3,A25.3
M16.49,FUSIP1,2354649,M16.49_FUSIP1,Inflammation,A25,3,A25.3
M16.49,GALC,2415572,M16.49_GALC,Inflammation,A25,3,A25.3
M16.49,GCC2,2408730,M16.49_GCC2,Inflammation,A25,3,A25.3
M16.49,GPR89A,2116594,M16.49_GPR89A,Inflammation,A25,3,A25.3
M16.49,IHPK2,2328835,M16.49_IHPK2,Inflammation,A25,3,A25.3
M16.49,IL8,1666733,M16.49_IL8,Inflammation,A25,3,A25.3
M16.49,ING4,1744126,M16.49_ING4,Inflammation,A25,3,A25.3
M16.49,INTS4,1676233,M16.49_INTS4,Inflammation,A25,3,A25.3
M16.49,LAIR1,1768598,M16.49_LAIR1,Inflammation,A25,3,A25.3
M16.49,LOC644584,1679044,M16.49_LOC644584,Inflammation,A25,3,A25.3
M16.49,LOC648189,1689876,M16.49_LOC648189,Inflammation,A25,3,A25.3
M16.49,LOC650155,1658978,M16.49_LOC650155,Inflammation,A25,3,A25.3
M16.49,LOC653663,1719149,M16.49_LOC653663,Inflammation,A25,3,A25.3
M16.49,LOC730995,1654313,M16.49_LOC730995,Inflammation,A25,3,A25.3
M16.49,MDM4,1746020,M16.49_MDM4,Inflammation,A25,3,A25.3
M16.49,MRPL30,1766154,M16.49_MRPL30,Inflammation,A25,3,A25.3
M16.49,NEDD1,1743208,M16.49_NEDD1,Inflammation,A25,3,A25.3
M16.49,P2RY14,2342835,M16.49_P2RY14,Inflammation,A25,3,A25.3
M16.49,PHC3,2179873,M16.49_PHC3,Inflammation,A25,3,A25.3
M16.49,PIAS2,1694799,M16.49_PIAS2,Inflammation,A25,3,A25.3
M16.49,PREI3,1813594,M16.49_PREI3,Inflammation,A25,3,A25.3
M16.49,PRIM2A,1742922,M16.49_PRIM2A,Inflammation,A25,3,A25.3
M16.49,PRKACB,2374234,M16.49_PRKACB,Inflammation,A25,3,A25.3
M16.49,RECQL,1692705,M16.49_RECQL,Inflammation,A25,3,A25.3
M16.49,RWDD3,1796835,M16.49_RWDD3,Inflammation,A25,3,A25.3
M16.49,SCAMP1,1729058,M16.49_SCAMP1,Inflammation,A25,3,A25.3
M16.49,SF3B1,1674780,M16.49_SF3B1,Inflammation,A25,3,A25.3
M16.49,SLC39A6,1750394,M16.49_SLC39A6,Inflammation,A25,3,A25.3
M16.49,ST8SIA4,2394161,M16.49_ST8SIA4,Inflammation,A25,3,A25.3
M16.49,TCEA1,1698139,M16.49_TCEA1,Inflammation,A25,3,A25.3
M16.49,TRIM23,2327780,M16.49_TRIM23,Inflammation,A25,3,A25.3
M16.49,UTS2,1671818,M16.49_UTS2,Inflammation,A25,3,A25.3
M16.49,ZMYM5,2343036,M16.49_ZMYM5,Inflammation,A25,3,A25.3
M16.49,ZNF654,2271894,M16.49_ZNF654,Inflammation,A25,3,A25.3
M16.50,BEGAIN,1668924,M16.50_BEGAIN,Protein modification,A4,6,A4.6
M16.50,C16ORF62,1729450,M16.50_C16ORF62,Protein modification,A4,6,A4.6
M16.50,C1ORF216,1659975,M16.50_C1ORF216,Protein modification,A4,6,A4.6
M16.50,C6ORF162,1693323,M16.50_C6ORF162,Protein modification,A4,6,A4.6
M16.50,CACNA2D2,1711049,M16.50_CACNA2D2,Protein modification,A4,6,A4.6
M16.50,CAMK2N1,1794863,M16.50_CAMK2N1,Protein modification,A4,6,A4.6
M16.50,CENTG2,1800530,M16.50_CENTG2,Protein modification,A4,6,A4.6
M16.50,CLEC11A,1807359,M16.50_CLEC11A,Protein modification,A4,6,A4.6
M16.50,COLQ,2329114,M16.50_COLQ,Protein modification,A4,6,A4.6
M16.50,CRSP6,1730329,M16.50_CRSP6,Protein modification,A4,6,A4.6
M16.50,CXCR7,2371458,M16.50_CXCR7,Protein modification,A4,6,A4.6
M16.50,DNHD1,1810267,M16.50_DNHD1,Protein modification,A4,6,A4.6
M16.50,DNHD2,1801341,M16.50_DNHD2,Protein modification,A4,6,A4.6
M16.50,DUSP8,1743204,M16.50_DUSP8,Protein modification,A4,6,A4.6
M16.50,EPB41L2,1805448,M16.50_EPB41L2,Protein modification,A4,6,A4.6
M16.50,FAM118B,1690329,M16.50_FAM118B,Protein modification,A4,6,A4.6
M16.50,FGFRL1,1795865,M16.50_FGFRL1,Protein modification,A4,6,A4.6
M16.50,HEMK1,1731014,M16.50_HEMK1,Protein modification,A4,6,A4.6
M16.50,HRK,2193706,M16.50_HRK,Protein modification,A4,6,A4.6
M16.50,HS.508682,1821517,M16.50_HS.508682,Protein modification,A4,6,A4.6
M16.50,HS.559008,1911927,M16.50_HS.559008,Protein modification,A4,6,A4.6
M16.50,LARGE,1662038,M16.50_LARGE,Protein modification,A4,6,A4.6
M16.50,LOC641518,1707904,M16.50_LOC641518,Protein modification,A4,6,A4.6
M16.50,LOC643624,1800221,M16.50_LOC643624,Protein modification,A4,6,A4.6
M16.50,LOC652541,1740685,M16.50_LOC652541,Protein modification,A4,6,A4.6
M16.50,MMAB,1689156,M16.50_MMAB,Protein modification,A4,6,A4.6
M16.50,MVD,1657550,M16.50_MVD,Protein modification,A4,6,A4.6
M16.50,NOTCH2NL,1685445,M16.50_NOTCH2NL,Protein modification,A4,6,A4.6
M16.50,NPHP4,2219512,M16.50_NPHP4,Protein modification,A4,6,A4.6
M16.50,PDGFD,1803094,M16.50_PDGFD,Protein modification,A4,6,A4.6
M16.50,PDZD4,1708916,M16.50_PDZD4,Protein modification,A4,6,A4.6
M16.50,PFDN6,1661490,M16.50_PFDN6,Protein modification,A4,6,A4.6
M16.50,PMEPA1,1734276,M16.50_PMEPA1,Protein modification,A4,6,A4.6
M16.50,PTPRM,1744937,M16.50_PTPRM,Protein modification,A4,6,A4.6
M16.50,ROBO3,1731561,M16.50_ROBO3,Protein modification,A4,6,A4.6
M16.50,SASH1,1712673,M16.50_SASH1,Protein modification,A4,6,A4.6
M16.50,SERAC1,1812169,M16.50_SERAC1,Protein modification,A4,6,A4.6
M16.50,SERINC5,1789464,M16.50_SERINC5,Protein modification,A4,6,A4.6
M16.50,SIGLECP3,1688672,M16.50_SIGLECP3,Protein modification,A4,6,A4.6
M16.50,SLC25A45,1810727,M16.50_SLC25A45,Protein modification,A4,6,A4.6
M16.50,SOX13,1683755,M16.50_SOX13,Protein modification,A4,6,A4.6
M16.50,STAG3L4,1669851,M16.50_STAG3L4,Protein modification,A4,6,A4.6
M16.50,TLE2,1814917,M16.50_TLE2,Protein modification,A4,6,A4.6
M16.50,TRIM3,1810441,M16.50_TRIM3,Protein modification,A4,6,A4.6
M16.50,TYSND1,2325185,M16.50_TYSND1,Protein modification,A4,6,A4.6
M16.51,ABHD2,2403446,M16.51_ABHD2,Protein synthesis,A33,9,A33.9
M16.51,ADM2,1702933,M16.51_ADM2,Protein synthesis,A33,9,A33.9
M16.51,C22ORF9,1757347,M16.51_C22ORF9,Protein synthesis,A33,9,A33.9
M16.51,C9ORF167,1813641,M16.51_C9ORF167,Protein synthesis,A33,9,A33.9
M16.51,CAPG,1655821,M16.51_CAPG,Protein synthesis,A33,9,A33.9
M16.51,DDAH2,1770787,M16.51_DDAH2,Protein synthesis,A33,9,A33.9
M16.51,GIYD1,2368575,M16.51_GIYD1,Protein synthesis,A33,9,A33.9
M16.51,GRAMD1A,1737157,M16.51_GRAMD1A,Protein synthesis,A33,9,A33.9
M16.51,HIST1H1C,1757406,M16.51_HIST1H1C,Protein synthesis,A33,9,A33.9
M16.51,HIST1H2BK,1813314,M16.51_HIST1H2BK,Protein synthesis,A33,9,A33.9
M16.51,HLA-C,1721113,M16.51_HLA-C,Protein synthesis,A33,9,A33.9
M16.51,HMGN2,2058141,M16.51_HMGN2,Protein synthesis,A33,9,A33.9
M16.51,HRB,1792497,M16.51_HRB,Protein synthesis,A33,9,A33.9
M16.51,HS.311855,1917338,M16.51_HS.311855,Protein synthesis,A33,9,A33.9
M16.51,HS.473255,1832425,M16.51_HS.473255,Protein synthesis,A33,9,A33.9
M16.51,KIAA0261,1693668,M16.51_KIAA0261,Protein synthesis,A33,9,A33.9
M16.51,LOC641798,1780502,M16.51_LOC641798,Protein synthesis,A33,9,A33.9
M16.51,LOC644162,1691402,M16.51_LOC644162,Protein synthesis,A33,9,A33.9
M16.51,LOC645609,1753925,M16.51_LOC645609,Protein synthesis,A33,9,A33.9
M16.51,LOC653888,1804530,M16.51_LOC653888,Protein synthesis,A33,9,A33.9
M16.51,LYPLA2,1764628,M16.51_LYPLA2,Protein synthesis,A33,9,A33.9
M16.51,MAGEL2,1657478,M16.51_MAGEL2,Protein synthesis,A33,9,A33.9
M16.51,MAPKAPK2,1774844,M16.51_MAPKAPK2,Protein synthesis,A33,9,A33.9
M16.51,MFAP3,1708782,M16.51_MFAP3,Protein synthesis,A33,9,A33.9
M16.51,MLX,2401618,M16.51_MLX,Protein synthesis,A33,9,A33.9
M16.51,MOBKL2A,1721344,M16.51_MOBKL2A,Protein synthesis,A33,9,A33.9
M16.51,MPST,1764596,M16.51_MPST,Protein synthesis,A33,9,A33.9
M16.51,MRPL28,1694950,M16.51_MRPL28,Protein synthesis,A33,9,A33.9
M16.51,NRBP1,1670096,M16.51_NRBP1,Protein synthesis,A33,9,A33.9
M16.51,PHF23,1746135,M16.51_PHF23,Protein synthesis,A33,9,A33.9
M16.51,PRDX6,1803180,M16.51_PRDX6,Protein synthesis,A33,9,A33.9
M16.51,PSENEN,1669718,M16.51_PSENEN,Protein synthesis,A33,9,A33.9
M16.51,PURG,1709815,M16.51_PURG,Protein synthesis,A33,9,A33.9
M16.51,PXK,1815063,M16.51_PXK,Protein synthesis,A33,9,A33.9
M16.51,SEC24C,1706758,M16.51_SEC24C,Protein synthesis,A33,9,A33.9
M16.51,SHMT1,2402463,M16.51_SHMT1,Protein synthesis,A33,9,A33.9
M16.51,SLC43A3,1658407,M16.51_SLC43A3,Protein synthesis,A33,9,A33.9
M16.51,SP1,1676010,M16.51_SP1,Protein synthesis,A33,9,A33.9
M16.51,SULT1A3,1707804,M16.51_SULT1A3,Protein synthesis,A33,9,A33.9
M16.51,THBS3,1804663,M16.51_THBS3,Protein synthesis,A33,9,A33.9
M16.51,TMED1,1693045,M16.51_TMED1,Protein synthesis,A33,9,A33.9
M16.51,TRIM29,1741755,M16.51_TRIM29,Protein synthesis,A33,9,A33.9
M16.51,TUBA1A,1742981,M16.51_TUBA1A,Protein synthesis,A33,9,A33.9
M16.52,ABHD7,1788061,M16.52_ABHD7,Lymphocyte,A20,1,A20.1
M16.52,ADPRH,1719498,M16.52_ADPRH,Lymphocyte,A20,1,A20.1
M16.52,AOC3,1794512,M16.52_AOC3,Lymphocyte,A20,1,A20.1
M16.52,B4GALT2,1782086,M16.52_B4GALT2,Lymphocyte,A20,1,A20.1
M16.52,BCR,1753755,M16.52_BCR,Lymphocyte,A20,1,A20.1
M16.52,C14ORF1,1670398,M16.52_C14ORF1,Lymphocyte,A20,1,A20.1
M16.52,C14ORF119,1760613,M16.52_C14ORF119,Lymphocyte,A20,1,A20.1
M16.52,CD300LG,1682102,M16.52_CD300LG,Lymphocyte,A20,1,A20.1
M16.52,CHD3,2174805,M16.52_CHD3,Lymphocyte,A20,1,A20.1
M16.52,CREB3,1740764,M16.52_CREB3,Lymphocyte,A20,1,A20.1
M16.52,CTGLF4,1703072,M16.52_CTGLF4,Lymphocyte,A20,1,A20.1
M16.52,DEDD,2120103,M16.52_DEDD,Lymphocyte,A20,1,A20.1
M16.52,EFNA4,1710710,M16.52_EFNA4,Lymphocyte,A20,1,A20.1
M16.52,FAM53B,1755710,M16.52_FAM53B,Lymphocyte,A20,1,A20.1
M16.52,FBXO42,2053490,M16.52_FBXO42,Lymphocyte,A20,1,A20.1
M16.52,FLJ46836,1756874,M16.52_FLJ46836,Lymphocyte,A20,1,A20.1
M16.52,GOLGA7,1670215,M16.52_GOLGA7,Lymphocyte,A20,1,A20.1
M16.52,HIG2,1805221,M16.52_HIG2,Lymphocyte,A20,1,A20.1
M16.52,HTATIP,1659990,M16.52_HTATIP,Lymphocyte,A20,1,A20.1
M16.52,HTR6,1724138,M16.52_HTR6,Lymphocyte,A20,1,A20.1
M16.52,IGF2BP1,1800989,M16.52_IGF2BP1,Lymphocyte,A20,1,A20.1
M16.52,LHFPL1,1733807,M16.52_LHFPL1,Lymphocyte,A20,1,A20.1
M16.52,LOC442582,1725031,M16.52_LOC442582,Lymphocyte,A20,1,A20.1
M16.52,LSR,1663173,M16.52_LSR,Lymphocyte,A20,1,A20.1
M16.52,MDFI,1749396,M16.52_MDFI,Lymphocyte,A20,1,A20.1
M16.52,NEDD9,1782798,M16.52_NEDD9,Lymphocyte,A20,1,A20.1
M16.52,PAIP2,1726164,M16.52_PAIP2,Lymphocyte,A20,1,A20.1
M16.52,PES1,1782094,M16.52_PES1,Lymphocyte,A20,1,A20.1
M16.52,PLK3,1656372,M16.52_PLK3,Lymphocyte,A20,1,A20.1
M16.52,QSER1,1679979,M16.52_QSER1,Lymphocyte,A20,1,A20.1
M16.52,RNF122,2147863,M16.52_RNF122,Lymphocyte,A20,1,A20.1
M16.52,RNF38,1691119,M16.52_RNF38,Lymphocyte,A20,1,A20.1
M16.52,RRAGB,2273882,M16.52_RRAGB,Lymphocyte,A20,1,A20.1
M16.52,12-Sep,2361643,M16.52_SEPT12,Lymphocyte,A20,1,A20.1
M16.52,SPA17,1678423,M16.52_SPA17,Lymphocyte,A20,1,A20.1
M16.52,SPIN2B,1769458,M16.52_SPIN2B,Lymphocyte,A20,1,A20.1
M16.52,TAGLN,2400935,M16.52_TAGLN,Lymphocyte,A20,1,A20.1
M16.52,TRIM62,1666852,M16.52_TRIM62,Lymphocyte,A20,1,A20.1
M16.52,TRPS1,1814557,M16.52_TRPS1,Lymphocyte,A20,1,A20.1
M16.52,TXN2,1654457,M16.52_TXN2,Lymphocyte,A20,1,A20.1
M16.52,UXS1,1776334,M16.52_UXS1,Lymphocyte,A20,1,A20.1
M16.52,ZBTB6,1727218,M16.52_ZBTB6,Lymphocyte,A20,1,A20.1
M16.52,ZNF766,1793673,M16.52_ZNF766,Lymphocyte,A20,1,A20.1
M16.53,ACOT1,1715543,M16.53_ACOT1,TBD,A8,7,A8.7
M16.53,AHDC1,1680111,M16.53_AHDC1,TBD,A8,7,A8.7
M16.53,C10ORF125,1704785,M16.53_C10ORF125,TBD,A8,7,A8.7
M16.53,CDK5R1,2062271,M16.53_CDK5R1,TBD,A8,7,A8.7
M16.53,CPNE5,1806500,M16.53_CPNE5,TBD,A8,7,A8.7
M16.53,FAM86C,1753482,M16.53_FAM86C,TBD,A8,7,A8.7
M16.53,FLJ33590,1717029,M16.53_FLJ33590,TBD,A8,7,A8.7
M16.53,GIYD1,2272708,M16.53_GIYD1,TBD,A8,7,A8.7
M16.53,GIYD2,1664993,M16.53_GIYD2,TBD,A8,7,A8.7
M16.53,KIAA1271,1800152,M16.53_KIAA1271,TBD,A8,7,A8.7
M16.53,LOC648581,1708047,M16.53_LOC648581,TBD,A8,7,A8.7
M16.53,LOC650020,1758743,M16.53_LOC650020,TBD,A8,7,A8.7
M16.53,LOC652734,1730549,M16.53_LOC652734,TBD,A8,7,A8.7
M16.53,LOC653204,1660976,M16.53_LOC653204,TBD,A8,7,A8.7
M16.53,LOC728452,1722223,M16.53_LOC728452,TBD,A8,7,A8.7
M16.53,LOC729196,1652164,M16.53_LOC729196,TBD,A8,7,A8.7
M16.53,LYPLA2P1,1804306,M16.53_LYPLA2P1,TBD,A8,7,A8.7
M16.53,MGAT4B,1722438,M16.53_MGAT4B,TBD,A8,7,A8.7
M16.53,NBL1,1789599,M16.53_NBL1,TBD,A8,7,A8.7
M16.53,NPDC1,2199313,M16.53_NPDC1,TBD,A8,7,A8.7
M16.53,PCK2,1760649,M16.53_PCK2,TBD,A8,7,A8.7
M16.53,PLEKHG1,2194561,M16.53_PLEKHG1,TBD,A8,7,A8.7
M16.53,POMZP3,1709800,M16.53_POMZP3,TBD,A8,7,A8.7
M16.53,PPP2R5D,2359887,M16.53_PPP2R5D,TBD,A8,7,A8.7
M16.53,PRCC,1809818,M16.53_PRCC,TBD,A8,7,A8.7
M16.53,PRKCSH,2400512,M16.53_PRKCSH,TBD,A8,7,A8.7
M16.53,RAG1AP1,2218648,M16.53_RAG1AP1,TBD,A8,7,A8.7
M16.53,RFNG,1759732,M16.53_RFNG,TBD,A8,7,A8.7
M16.53,SH2D2A,1733874,M16.53_SH2D2A,TBD,A8,7,A8.7
M16.53,SSBP4,1720137,M16.53_SSBP4,TBD,A8,7,A8.7
M16.53,TAF6,2378708,M16.53_TAF6,TBD,A8,7,A8.7
M16.53,TARS2,1778187,M16.53_TARS2,TBD,A8,7,A8.7
M16.53,TBC1D17,1756542,M16.53_TBC1D17,TBD,A8,7,A8.7
M16.53,TMC8,2211534,M16.53_TMC8,TBD,A8,7,A8.7
M16.53,TMEM16H,1709124,M16.53_TMEM16H,TBD,A8,7,A8.7
M16.53,TMEM189-UBE2V1,1749212,M16.53_TMEM189-UBE2V1,TBD,A8,7,A8.7
M16.53,TOR2A,2177832,M16.53_TOR2A,TBD,A8,7,A8.7
M16.53,TP53,1779356,M16.53_TP53,TBD,A8,7,A8.7
M16.53,TTC7A,1697160,M16.53_TTC7A,TBD,A8,7,A8.7
M16.53,TUBG1,1728024,M16.53_TUBG1,TBD,A8,7,A8.7
M16.53,UNC119,1806052,M16.53_UNC119,TBD,A8,7,A8.7
M16.53,ZNF493,2379313,M16.53_ZNF493,TBD,A8,7,A8.7
M16.54,ACSL4,2285506,M16.54_ACSL4,TBD,A6,33,A6.33
M16.54,AGPS,1698209,M16.54_AGPS,TBD,A6,33,A6.33
M16.54,ATL3,1751086,M16.54_ATL3,TBD,A6,33,A6.33
M16.54,ATRN,1772124,M16.54_ATRN,TBD,A6,33,A6.33
M16.54,BBS1,1800590,M16.54_BBS1,TBD,A6,33,A6.33
M16.54,BPHL,1657746,M16.54_BPHL,TBD,A6,33,A6.33
M16.54,BTG3,1707339,M16.54_BTG3,TBD,A6,33,A6.33
M16.54,C12ORF11,2196337,M16.54_C12ORF11,TBD,A6,33,A6.33
M16.54,C17ORF71,1807533,M16.54_C17ORF71,TBD,A6,33,A6.33
M16.54,C1ORF122,1786273,M16.54_C1ORF122,TBD,A6,33,A6.33
M16.54,C2ORF49,1701131,M16.54_C2ORF49,TBD,A6,33,A6.33
M16.54,CBX5,1813028,M16.54_CBX5,TBD,A6,33,A6.33
M16.54,CXORF12,2198185,M16.54_CXORF12,TBD,A6,33,A6.33
M16.54,DNAJB14,1657619,M16.54_DNAJB14,TBD,A6,33,A6.33
M16.54,FANCG,1758728,M16.54_FANCG,TBD,A6,33,A6.33
M16.54,FASTKD3,1750160,M16.54_FASTKD3,TBD,A6,33,A6.33
M16.54,FBXO5,1710676,M16.54_FBXO5,TBD,A6,33,A6.33
M16.54,HABP4,2107991,M16.54_HABP4,TBD,A6,33,A6.33
M16.54,HEATR2,1732537,M16.54_HEATR2,TBD,A6,33,A6.33
M16.54,HLA-H,1666078,M16.54_HLA-H,TBD,A6,33,A6.33
M16.54,HS.283402,1864422,M16.54_HS.283402,TBD,A6,33,A6.33
M16.54,LOC654189,1761474,M16.54_LOC654189,TBD,A6,33,A6.33
M16.54,MSH3,1719471,M16.54_MSH3,TBD,A6,33,A6.33
M16.54,MTFMT,1672884,M16.54_MTFMT,TBD,A6,33,A6.33
M16.54,NMD3,1727348,M16.54_NMD3,TBD,A6,33,A6.33
M16.54,NUAK2,1789793,M16.54_NUAK2,TBD,A6,33,A6.33
M16.54,POLR3A,2197247,M16.54_POLR3A,TBD,A6,33,A6.33
M16.54,RECQL5,1697682,M16.54_RECQL5,TBD,A6,33,A6.33
M16.54,RER1,1812067,M16.54_RER1,TBD,A6,33,A6.33
M16.54,RFC4,2370365,M16.54_RFC4,TBD,A6,33,A6.33
M16.54,RIF1,2149053,M16.54_RIF1,TBD,A6,33,A6.33
M16.54,THAP6,1661424,M16.54_THAP6,TBD,A6,33,A6.33
M16.54,TMEM39A,1770373,M16.54_TMEM39A,TBD,A6,33,A6.33
M16.54,TRAF6,2392143,M16.54_TRAF6,TBD,A6,33,A6.33
M16.54,TXNDC11,1771862,M16.54_TXNDC11,TBD,A6,33,A6.33
M16.54,ZC3H10,2075847,M16.54_ZC3H10,TBD,A6,33,A6.33
M16.54,ZDHHC16,2362457,M16.54_ZDHHC16,TBD,A6,33,A6.33
M16.54,ZNF182,2337835,M16.54_ZNF182,TBD,A6,33,A6.33
M16.54,ZNF384,1764891,M16.54_ZNF384,TBD,A6,33,A6.33
M16.54,ZNF614,1763641,M16.54_ZNF614,TBD,A6,33,A6.33
M16.55,AGXT2L2,1686370,M16.55_AGXT2L2,TBD,A15,8,A15.8
M16.55,ANKRD17,1787064,M16.55_ANKRD17,TBD,A15,8,A15.8
M16.55,ANP32C,1655868,M16.55_ANP32C,TBD,A15,8,A15.8
M16.55,ATP10D,1656159,M16.55_ATP10D,TBD,A15,8,A15.8
M16.55,BAGE2,2168766,M16.55_BAGE2,TBD,A15,8,A15.8
M16.55,CUGBP1,2382083,M16.55_CUGBP1,TBD,A15,8,A15.8
M16.55,DTNBP1,1682960,M16.55_DTNBP1,TBD,A15,8,A15.8
M16.55,EXOSC1,1701839,M16.55_EXOSC1,TBD,A15,8,A15.8
M16.55,FLJ30092,1724966,M16.55_FLJ30092,TBD,A15,8,A15.8
M16.55,FLJ34047,1737878,M16.55_FLJ34047,TBD,A15,8,A15.8
M16.55,HS.432352,1846992,M16.55_HS.432352,TBD,A15,8,A15.8
M16.55,HS.445239,1869943,M16.55_HS.445239,TBD,A15,8,A15.8
M16.55,HS.473548,1854814,M16.55_HS.473548,TBD,A15,8,A15.8
M16.55,HS.544017,1892306,M16.55_HS.544017,TBD,A15,8,A15.8
M16.55,HS.560946,1859874,M16.55_HS.560946,TBD,A15,8,A15.8
M16.55,HS.561307,1885233,M16.55_HS.561307,TBD,A15,8,A15.8
M16.55,HS.562039,1840401,M16.55_HS.562039,TBD,A15,8,A15.8
M16.55,HSN2,1788711,M16.55_HSN2,TBD,A15,8,A15.8
M16.55,ING5,2292748,M16.55_ING5,TBD,A15,8,A15.8
M16.55,KIAA1875,1789500,M16.55_KIAA1875,TBD,A15,8,A15.8
M16.55,LOC642267,1698519,M16.55_LOC642267,TBD,A15,8,A15.8
M16.55,LOC643423,1653667,M16.55_LOC643423,TBD,A15,8,A15.8
M16.55,LOC644043,1716717,M16.55_LOC644043,TBD,A15,8,A15.8
M16.55,LOC644474,1801999,M16.55_LOC644474,TBD,A15,8,A15.8
M16.55,LOC651881,1667171,M16.55_LOC651881,TBD,A15,8,A15.8
M16.55,LOC728895,1776838,M16.55_LOC728895,TBD,A15,8,A15.8
M16.55,LOC729602,1752832,M16.55_LOC729602,TBD,A15,8,A15.8
M16.55,MAGED4B,2316278,M16.55_MAGED4B,TBD,A15,8,A15.8
M16.55,MRVI1,1766157,M16.55_MRVI1,TBD,A15,8,A15.8
M16.55,NBPF1,1715242,M16.55_NBPF1,TBD,A15,8,A15.8
M16.55,NDUFS2,1789342,M16.55_NDUFS2,TBD,A15,8,A15.8
M16.55,OR2AG1,1732467,M16.55_OR2AG1,TBD,A15,8,A15.8
M16.55,OR3A4,1751645,M16.55_OR3A4,TBD,A15,8,A15.8
M16.55,RAPGEF1,1678799,M16.55_RAPGEF1,TBD,A15,8,A15.8
M16.55,SCAND2,1713746,M16.55_SCAND2,TBD,A15,8,A15.8
M16.55,SON,1685327,M16.55_SON,TBD,A15,8,A15.8
M16.55,SPAG9,1728256,M16.55_SPAG9,TBD,A15,8,A15.8
M16.55,TMEM176B,2085012,M16.55_TMEM176B,TBD,A15,8,A15.8
M16.55,WIPF2,1775171,M16.55_WIPF2,TBD,A15,8,A15.8
M16.55,ZNF384,2347943,M16.55_ZNF384,TBD,A15,8,A15.8
M16.56,ADRB2,1695590,M16.56_ADRB2,Protein synthesis,A1,22,A1.22
